EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,731.42
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,707.69
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,695.98
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,713.9
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,722.05
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,729.57
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,714.24
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,687.14
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,729.74
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,709.58
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,675.15
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,716.85
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,678.84
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,687.08
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,45815,GESTÃO AMBIENTAL,Tecnológico,Noturno,Ampla Concorrência,Ampla Concorrência,0,694.31
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,45815,GESTÃO AMBIENTAL,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,673.14
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,45815,GESTÃO AMBIENTAL,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,702.16
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,45815,GESTÃO AMBIENTAL,Tecnológico,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,680.89
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,60337,SISTEMAS PARA INTERNET,Tecnológico,Noturno,Ampla Concorrência,Ampla Concorrência,0,705.93
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,60337,SISTEMAS PARA INTERNET,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,692.19
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,60337,SISTEMAS PARA INTERNET,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,669.99
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,723.03
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,686.87
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,692.95
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,109902,ENGENHARIA CIVIL,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,745.35
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,109902,ENGENHARIA CIVIL,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,728.73
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,109902,ENGENHARIA CIVIL,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,722.24
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,109902,ENGENHARIA CIVIL,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,746.9
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,1178662,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,722.74
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,1178662,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,695.93
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,1178662,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,672.07
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,694.61
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,687.59
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,676.19
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,676.39
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,92895,ENGENHARIA DE PRODUÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,703.71
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,92895,ENGENHARIA DE PRODUÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,685.14
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,92895,ENGENHARIA DE PRODUÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,676.02
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNED NOVA IGUAÇU,92895,ENGENHARIA DE PRODUÇÃO,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,627.5
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE ITAGUAÍ,1126906,ENGENHARIA MECÂNICA,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,707.95
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE ITAGUAÍ,1126906,ENGENHARIA MECÂNICA,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,691.67
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE ITAGUAÍ,1126906,ENGENHARIA MECÂNICA,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,683.26
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE ITAGUAÍ,1126906,ENGENHARIA MECÂNICA,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,692.55
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119126,FÍSICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,629.51
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119126,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,615.1
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119126,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,592.65
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119126,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,619.06
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119130,GESTÃO DE TURISMO,Tecnológico,Noturno,Ampla Concorrência,Ampla Concorrência,0,617.43
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119130,GESTÃO DE TURISMO,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,605.51
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119130,GESTÃO DE TURISMO,Tecnológico,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,593.07
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE NOVA FRIBURGO,119130,GESTÃO DE TURISMO,Tecnológico,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,674.5
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE PETRÓPOLIS,119138,FÍSICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,626.31
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE PETRÓPOLIS,119138,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,618.78
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE PETRÓPOLIS,119138,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,612.93
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE PETRÓPOLIS,119138,FÍSICA,Licenciatura,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,606.75
2013/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,UNIDADE DESCENTRALIZADA DE PETRÓPOLIS,119142,GESTÃO DE TURISMO,Tecnológico,Noturno,Ampla Concorrência,Ampla Concorrência,0,620.0
