EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,628.95
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,592.82
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,585.05
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,590.38
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,605.35
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,597.73
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,568.4
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,562.37
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,539.18
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,582.85
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,639.07
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,599.22
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,605.49
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,604.23
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,622.56
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,603.59
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,570.08
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,563.95
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,553.61
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,595.78
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,622.69
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,576.63
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,573.37
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,580.11
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,598.77
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,607.39
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,578.96
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,577.44
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,584.97
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,602.89
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,678.54
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,640.92
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,633.3
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,638.06
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,651.14
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,664.96
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,616.13
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,610.03
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,625.07
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,620.87
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,697.43
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,648.08
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,641.26
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,662.46
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,679.84
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,598.63
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,568.85
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,560.61
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,568.54
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,568.66
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,772.59
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,717.57
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,723.45
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,728.23
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,743.68
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,781.69
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,724.55
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,714.04
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,741.52
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,734.23
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,730.15
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,678.04
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,651.69
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,679.71
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,684.11
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,693.69
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,632.06
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,625.82
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,637.19
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,655.36
2016/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,487,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,639.41
