EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,626.27
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,586.81
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,595.26
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,615.71
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116640,Administração,Bacharelado,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,591.93
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,591.58
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,569.41
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,565.61
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,566.37
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS AMILCAR FERREIRA SOBRAL,116642,Pedagogia,Licenciatura,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,543.47
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,641.5
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,611.29
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,599.45
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,613.25
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,501,Ciências Contábeis,Bacharelado,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,627.26
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,598.42
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,574.13
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,573.8
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,573.73
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99728,Ciências Biológicas,Licenciatura,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,579.53
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,623.18
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,592.39
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,583.02
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,581.85
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99738,Engenharia de Pesca,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,607.42
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,611.94
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,592.94
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,594.81
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,589.53
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,99921,Turismo,Bacharelado,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,601.54
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,669.24
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,632.84
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,625.71
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,642.74
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102530,Psicologia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,653.01
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,654.61
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,623.4
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,614.74
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,634.5
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102564,Fisioterapia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,627.03
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,684.73
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,641.17
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,641.05
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,651.98
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102566,Biomedicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,675.27
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,598.97
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,574.25
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,569.78
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,574.01
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,102576,Matemática,Licenciatura,Noturno,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,588.34
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,763.13
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,717.95
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,710.51
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,718.08
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS DE PARNAÍBA,1202553,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,742.57
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,770.82
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,722.96
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,711.05
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,725.19
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,484,Medicina,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,737.37
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,720.98
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,676.22
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,667.43
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,671.14
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,485,Odontologia,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,703.18
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,674.64
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,632.66
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,622.5
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,629.72
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,486,Enfermagem,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,630.19
2015/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE,487,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,638.7
