EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,743.58
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,713.45
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,663.3
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,550.15
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,575.15
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,568.91
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,560.35
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,679.22
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,20137,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,734.86
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,733.02
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,696.81
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,667.84
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,524.22
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,560.23
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,686.33
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,29496,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,724.14
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,731.78
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,687.76
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,643.93
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,0.0
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,515.88
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,685.62
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,33021,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,696.92
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,726.15
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,694.45
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,646.42
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",-,0.0
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,605.53
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,656.92
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,35568,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,696.92
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,682.32
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,636.95
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,625.2
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,522.41
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,491.64
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",-,0.0
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,495.25
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,632.53
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Unidade Descentralizada de Nova Iguaçu,80379,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,Lei de Cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,669.88
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,734.25
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,687.75
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,654.87
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0,0.0
2017/2,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,CEFET/RJ - UNIDADE MARACANÃ,92879,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,Lei de Cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0,606.74
