EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",12,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,807.2
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",13,Administração,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,698.96
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",13,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,698.28
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",15,Geologia ,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,681.72
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",16,Engenharia Elétrica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,698.76
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",17,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,690.2
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",19,Educaçao Física,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,629.06
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",20,Nutrição,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,678.5
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",26,Matemática,Licenciatura Plena,Integral,Ampla Concorrência,Ampla Concorrência,0,615.4
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",27,Física,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,611.86
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",29,Ciências Biológicas,Licenciatura Plena,Integral,Ampla Concorrência,Ampla Concorrência,0,650.3
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",36,Ciência da Computação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,680.88
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",37,Medicina Veterinária,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,701.04
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",44,Arquitetura e Urbanismo,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,721.26
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",22118,Letras Português e Inglês,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,663.42
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",25902,Letras Português e Francês,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,648.02
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",25903,Letras ? Português e Literaturas,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,631.42
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",26025,Letras Português e Espanhol e Respectivas Literaturas,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,634.92
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",31373,Comunicação Social com Habilitação em Radialismo,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,663.24
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",62936,Comunicação Social com Habilitação em Jornalismo,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,694.88
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",62940,Comunicação Social com Habilitação em Publicidade e Propaganda,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,702.28
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",94331,Música,Licenciatura Plena,Vespertino,Ampla Concorrência,Ampla Concorrência,0,600.8
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",112770,Engenharia Sanitária e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,677.22
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",116550,Ciência e Tecnologia de Alimentos,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,641.88
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",116560,Geografia,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,620.18
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",117004,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,693.62
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",118002,Sistemas de Informação,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,681.3
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",123007,Estatística,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,641.96
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",123011,Saúde Coletiva**,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,637.72
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",123013,Física,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,633.7
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",123620,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,630.48
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103426,Geografia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,618.04
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103701,Ciências Sociais,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,640.12
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103708,Filosofia,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,610.46
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103709,Filosofia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,649.88
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103710,História,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,624.56
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103710,História,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,631.44
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103711,Química,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,613.56
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103712,Química,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,651.2
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",1103742,Ciências Sociais,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,656.52
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",18354,Matemática,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,589.86
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",21442,Farmácia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,686.92
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",41690,Ciências Biológicas,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,623.4
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",100920,Engenharia de Alimentos,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,660.42
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",100928,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,661.46
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",101184,Física,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,595.22
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",106050,Química,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,600.38
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Pontal do Araguaia-MT, Avenida Universitária, Parque Universitário",1103713,Educaçao Física,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,611.64
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",21,Ciências Contábeis,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,633.24
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",21,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,638.52
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",23,Pedagogia,Licenciatura Plena,Vespertino,Ampla Concorrência,Ampla Concorrência,0,591.14
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",24,Geografia,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,594.68
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",25,História,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,610.48
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",32,Ciências Biológicas,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,616.12
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",32,Ciências Biológicas,Licenciatura Plena,Vespertino,Ampla Concorrência,Ampla Concorrência,0,622.9
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",34,Matemática,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,597.6
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",34,Matemática,Licenciatura Plena,Vespertino,Ampla Concorrência,Ampla Concorrência,0,596.76
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",22837,Letras com Habilitação em Língua e Literatura Portuguesa,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,593.42
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",41673,Biblioteconomia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,595.8
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",41687,Informática,Licenciatura Plena,Matutino,Ampla Concorrência,Ampla Concorrência,0,614.1
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",62906,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,616.04
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",84854,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,681.46
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",100800,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,643.38
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",100802,Engenharia Mecânica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,703.36
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",100804,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,672.72
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",101054,Letras com Habilitação em Língua e Literaturas da Língua Inglesa,Licenciatura Plena,Vespertino,Ampla Concorrência,Ampla Concorrência,0,594.9
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",123052,Ciências Econômicas,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,654.72
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100763,Medicina Veterinária,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,674.06
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100768,Engenharia Florestal,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,645.6
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100770,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,663.8
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100772,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,620.5
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100775,Ciências Naturais e Matemática com Habilitação em Matemática,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,590.9
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100776,Ciências Naturais e Matemática com Habilitação em Química,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,601.36
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100777,Ciências Naturais e Matemática com Habilitação em Física,Licenciatura Plena,Noturno,Ampla Concorrência,Ampla Concorrência,0,591.8
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",100778,Agronomia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,633.72
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",116720,Farmácia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,679.96
2010/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,"Sinop-MT, Avenida Alexandre Ferronato , Distrito Industrial",116736,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,642.48
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, AV. AYRÃO, PRAÇA 14 DE JANEIRO",391,Odontologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,730.7
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",376,Direito,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,732.2
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",376,Direito,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,735.66
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",377,Serviço Social,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,636.74
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",377,Serviço Social,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,633.63
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",378,Ciências Econômicas,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,656.46
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",378,Ciências Econômicas,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,662.41
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",379,Matemática,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,621.46
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",379,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,629.09
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",380,Filosofia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,622.36
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",381,Pedagogia,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,611.46
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",381,Pedagogia,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,616.24
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",382,Química,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,620.18
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",382,Química,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,631.61
2010/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",383,Engenharia Civil,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,710.51
